org_name,site_name,latitude,longitude,elevation,measured_on,land covers:data source,land covers:measured at,land covers:muc code,land covers:muc details,land covers:muc description,land covers:field notes,land covers:snow ice,land covers:standing water,land covers:muddy,land covers:dry ground,land covers:leaves on trees,land covers:raining snowing,land covers:north classifications,land covers:east classifications,land covers:south classifications,land covers:west classifications,land covers:north photo url,land covers:north caption,land covers:north extra data,land covers:east photo url,land covers:east caption,land covers:east extra data,land covers:south photo url,land covers:south caption,land covers:south extra data,land covers:west photo url,land covers:west caption,land covers:west extra data,land covers:upward photo url,land covers:upward caption,land covers:upward extra data,land covers:downward photo url,land covers:downward caption,land covers:downward extra data
BAHAO ELEMENTARY SCHOOL,51PWR180066,13.628075,123.166417,2.7,2018-10-14,GLOBE Observer,2018-10-14T03:55:00,,,,school vicinity,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,https://data.globe.gov/system/photos/2018/10/14/873567/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/14/873568/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/14/873611/original.jpg,,source:camera,,,,,,,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT052258,51.673313,16.52139,90,2018-09-29,GLOBE Observer,2018-09-29T15:07:00,812,,"Cultivated, Orchards",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]",https://data.globe.gov/system/photos/2018/09/29/858349/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858350/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858351/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858352/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858356/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858357/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT052258,51.673313,16.52139,90,2018-09-29,GLOBE Observer,2018-09-29T15:15:00,812,,"Cultivated, Orchards",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]",,,,,https://data.globe.gov/system/photos/2018/09/29/858362/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858363/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858364/original.jpg,,source:camera,,,,https://data.globe.gov/system/photos/2018/09/29/858367/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT052258,51.673313,16.52139,90,2018-09-29,GLOBE Observer,2018-09-29T15:27:00,812,,"Cultivated, Orchards",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]","70% MUC 81 (2) [Cultivated, Orchards]",https://data.globe.gov/system/photos/2018/09/29/858368/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858369/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858370/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858371/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858372/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858373/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT052258,51.673313,16.52139,90,2018-09-29,GLOBE Observer,2018-09-29T14:55:00,811,,"Cultivated, Crops or Pastures",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 81 (1) [Cultivated, Crops or Pastures]","70% MUC 81 (1) [Cultivated, Crops or Pastures]","70% MUC 81 (1) [Cultivated, Crops or Pastures]","70% MUC 81 (1) [Cultivated, Crops or Pastures]",,,,,,,https://data.globe.gov/system/photos/2018/09/29/858339/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858340/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858341/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858342/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT054253,51.668782,16.524131,91.9,2018-09-24,GLOBE Observer,2018-09-24T13:13:00,,,,(none),FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT055260,51.675055,16.525788,90.1,2018-09-29,GLOBE Observer,2018-09-29T13:35:00,814,,"Cultivated, Other Agriculture",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 81 (4) [Cultivated, Other Agriculture]","70% MUC 81 (4) [Cultivated, Other Agriculture]","70% MUC 81 (4) [Cultivated, Other Agriculture]","70% MUC 81 (4) [Cultivated, Other Agriculture]",https://data.globe.gov/system/photos/2018/09/29/858305/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858306/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858307/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858309/original.jpg,,source:camera,,,,https://data.globe.gov/system/photos/2018/09/29/858313/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT057261,51.675916,16.528709,88.7,2018-10-01,GLOBE Observer,2018-10-01T15:46:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/10/01/860973/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860975/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860978/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860980/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860981/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860983/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT058258,51.673201,16.530064,87.6,2018-10-01,GLOBE Observer,2018-10-01T15:27:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,https://data.globe.gov/system/photos/2018/10/01/860934/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860935/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860937/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860939/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860940/original.jpg,,source:camera,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT058259,51.674099,16.530094,88.9,2018-09-24,GLOBE Observer,2018-09-24T16:56:00,,,,(none),FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,,,,,https://data.globe.gov/system/photos/2018/09/24/851652/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851653/original.jpg,,source:app; compassData.horizon:0,https://data.globe.gov/system/photos/2018/09/24/851654/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851655/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851656/original.jpg,,source:camera,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT058259,51.674099,16.530094,88.9,2018-09-29,GLOBE Observer,2018-09-29T15:01:00,811,,"Cultivated, Crops or Pastures",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"70% MUC 81 (1) [Cultivated, Crops or Pastures]","70% MUC 81 (1) [Cultivated, Crops or Pastures]","70% MUC 81 (1) [Cultivated, Crops or Pastures]","70% MUC 81 (1) [Cultivated, Crops or Pastures]",https://data.globe.gov/system/photos/2018/09/29/858344/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858345/original.jpg,,source:camera,,,,,,,https://data.globe.gov/system/photos/2018/09/29/858347/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858348/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT058260,51.674998,16.530125,89.8,2018-09-22,GLOBE Observer,2018-09-22T12:08:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/22/849055/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/22/849056/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/22/849057/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/22/849058/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/22/849059/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/22/849060/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT058260,51.674998,16.530125,89.8,2018-09-23,GLOBE Observer,2018-09-23T13:27:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/23/850138/original.jpg,,source:camera,,,,,,,,,,,,,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT058260,51.674998,16.530125,89.8,2018-09-29,GLOBE Observer,2018-09-29T15:40:00,812,,"Cultivated, Orchards",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"50% MUC 81 (2) [Cultivated, Orchards]; 50% MUC 94 [Urban, Other]","50% MUC 81 (2) [Cultivated, Orchards]; 50% MUC 94 [Urban, Other]","50% MUC 81 (2) [Cultivated, Orchards]; 50% MUC 94 [Urban, Other]","50% MUC 81 (2) [Cultivated, Orchards]; 50% MUC 94 [Urban, Other]",https://data.globe.gov/system/photos/2018/09/29/858374/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858375/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858376/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858377/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/29/858378/original.jpg,,source:camera,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT058260,51.674998,16.530125,89.8,2018-10-01,GLOBE Observer,2018-10-01T15:49:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/10/01/860985/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860986/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860987/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860989/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860990/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860991/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT058260,51.674998,16.530125,89.8,2018-10-01,GLOBE Observer,2018-10-01T15:43:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/10/01/860961/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860962/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860963/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860964/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860965/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860966/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT058261,51.675897,16.530155,89.5,2018-10-01,GLOBE Observer,2018-10-01T15:32:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,https://data.globe.gov/system/photos/2018/10/01/860945/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860946/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860947/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860948/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860949/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860950/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT059255,51.670485,16.531419,88.4,2018-10-01,GLOBE Observer,2018-10-01T15:23:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,https://data.globe.gov/system/photos/2018/10/01/860896/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860897/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860898/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860899/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860900/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860901/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT060253,51.668669,16.532804,89.4,2018-11-15,GLOBE Observer,2018-11-15T15:40:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,https://data.globe.gov/system/photos/2018/11/15/903508/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/15/903509/original.jpg,,source:camera,,,,,,,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT061246,51.662358,16.534037,89.8,2018-10-22,GLOBE Observer,2018-10-22T13:35:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/10/22/882187/original.jpg,,source:app; compassData.horizon:-0.06625837848281435,https://data.globe.gov/system/photos/2018/10/22/882188/original.jpg,,source:app; compassData.horizon:6.340524218913728,https://data.globe.gov/system/photos/2018/10/22/882189/original.jpg,,source:app; compassData.horizon:7.027780897603748,https://data.globe.gov/system/photos/2018/10/22/882190/original.jpg,,source:app; compassData.horizon:1.292013227233781,https://data.globe.gov/system/photos/2018/10/22/882191/original.jpg,,source:app; compassData.horizon:86.46535430359872,https://data.globe.gov/system/photos/2018/10/22/882192/original.jpg,,source:app; compassData.horizon:-89.8704303250175
Boleslaw Prus Primary School No. 1 in Gora,33UXT061247,51.663257,16.534067,88.9,2018-10-22,GLOBE Observer,2018-10-22T13:32:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/10/22/882177/original.jpg,,source:app; compassData.horizon:7.6098095223164535,https://data.globe.gov/system/photos/2018/10/22/882178/original.jpg,,source:app; compassData.horizon:18.910673523611834,https://data.globe.gov/system/photos/2018/10/22/882179/original.jpg,,source:app; compassData.horizon:14.82760001838686,https://data.globe.gov/system/photos/2018/10/22/882180/original.jpg,,source:app; compassData.horizon:21.263594007490397,https://data.globe.gov/system/photos/2018/10/22/882181/original.jpg,,source:app; compassData.horizon:87.10225419988264,https://data.globe.gov/system/photos/2018/10/22/882182/original.jpg,,source:app; compassData.horizon:-87.55206051518005
Boleslaw Prus Primary School No. 1 in Gora,33UXT061262,51.676739,16.534523,88,2018-10-01,GLOBE Observer,2018-10-01T14:34:00,91,,"Urban, Residential Property",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"50% MUC 91 [Urban, Residential Property]","50% MUC 91 [Urban, Residential Property]","50% MUC 91 [Urban, Residential Property]","50% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2018/10/01/860798/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860799/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860800/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860801/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860802/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860803/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT062252,51.667732,16.535664,89.6,2018-11-08,GLOBE Observer,2018-11-08T06:26:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,https://data.globe.gov/system/photos/2018/11/08/898053/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/08/898054/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/08/898055/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/08/898056/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT062252,51.667732,16.535664,89.6,2018-11-10,GLOBE Observer,2018-11-10T08:04:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,https://data.globe.gov/system/photos/2018/11/10/903234/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/10/903235/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/10/903236/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/10/903237/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT062252,51.667732,16.535664,89.6,2018-11-15,GLOBE Observer,2018-11-15T06:32:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,https://data.globe.gov/system/photos/2018/11/15/903238/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/15/903239/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/15/903240/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/11/15/903241/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT062267,51.681214,16.53612,86.4,2018-10-01,GLOBE Observer,2018-10-01T14:42:00,41,,"Herbaceous/Grassland, Tall Grass",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"80% MUC 41 [Herbaceous/Grassland, Tall Grass]","30% MUC 41 [Herbaceous/Grassland, Tall Grass]","30% MUC 41 [Herbaceous/Grassland, Tall Grass]","50% MUC 41 [Herbaceous/Grassland, Tall Grass]",https://data.globe.gov/system/photos/2018/10/01/860817/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860818/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860819/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860820/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860821/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860822/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT063246,51.66232,16.536927,88,2018-09-24,GLOBE Observer,2018-09-24T13:14:00,,,,(none),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/24/851230/original.jpg,,source:app; compassData.horizon:-3.3516773753442948,https://data.globe.gov/system/photos/2018/09/24/851234/original.jpg,,source:app; compassData.horizon:5.16161327294779,https://data.globe.gov/system/photos/2018/09/24/851235/original.jpg,,source:app; compassData.horizon:14.975839458493894,,,,,,,,,
Boleslaw Prus Primary School No. 1 in Gora,33UXT063267,51.681196,16.537566,86,2018-10-01,GLOBE Observer,2018-10-01T14:39:00,41,,"Herbaceous/Grassland, Tall Grass",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"50% MUC 41 [Herbaceous/Grassland, Tall Grass]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]","50% MUC 41 [Herbaceous/Grassland, Tall Grass]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]","50% MUC 41 [Herbaceous/Grassland, Tall Grass]; 50% MUC 43 [Herbaceous/Grassland, Short Grass]","20% MUC 41 [Herbaceous/Grassland, Tall Grass]; 20% MUC 43 [Herbaceous/Grassland, Short Grass]",https://data.globe.gov/system/photos/2018/10/01/860811/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860812/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860813/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860814/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860815/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860816/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT064245,51.661402,16.538342,88.3,2018-09-26,GLOBE Observer,2018-09-26T07:28:00,91,,"Urban, Residential Property",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]","40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]","40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]","40% MUC 11 (n) [Trees, Loosely Spaced, Evergreen - Needle Leaved]; 50% MUC 11 (b) [Trees, Loosely Spaced, Evergreen - Broad Leaved]; 70% MUC 91 [Urban, Residential Property]",https://data.globe.gov/system/photos/2018/09/26/854636/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/26/854637/original.jpg,,source:app; compassData.horizon:0,https://data.globe.gov/system/photos/2018/09/26/854638/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/26/854639/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/26/854640/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/26/854641/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT064245,51.661402,16.538342,88.3,2018-09-28,GLOBE Observer,2018-09-28T12:45:00,93,,"Urban, Roads and Parking",(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"50% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]","50% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]","50% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]","50% MUC 91 [Urban, Residential Property]; 70% MUC 93 [Urban, Roads and Parking]",,,,https://data.globe.gov/system/photos/2018/09/28/857134/original.jpg,,source:app; compassData.horizon:0,https://data.globe.gov/system/photos/2018/09/28/857135/original.jpg,,source:camera,,,,,,,https://data.globe.gov/system/photos/2018/09/28/857138/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT064245,51.661402,16.538342,88.3,2018-09-28,GLOBE Observer,2018-09-28T12:44:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/28/857128/original.jpg,,source:app; compassData.horizon:-3.08231857650064,https://data.globe.gov/system/photos/2018/09/28/857129/original.jpg,,source:app; compassData.horizon:-2.6785301891358984,https://data.globe.gov/system/photos/2018/09/28/857130/original.jpg,,source:app; compassData.horizon:-3.210467829803818,https://data.globe.gov/system/photos/2018/09/28/857131/original.jpg,,source:app; compassData.horizon:-1.9138715472926577,https://data.globe.gov/system/photos/2018/09/28/857132/original.jpg,,source:app; compassData.horizon:87.19532226574704,https://data.globe.gov/system/photos/2018/09/28/857133/original.jpg,,source:app; compassData.horizon:-88.87699239062606
Boleslaw Prus Primary School No. 1 in Gora,33UXT064246,51.662301,16.538372,88.2,2018-09-24,GLOBE Observer,2018-09-24T13:11:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/24/851232/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851233/original.jpg,,source:app; compassData.horizon:0,,,,https://data.globe.gov/system/photos/2018/09/24/851236/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851237/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/09/24/851239/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT064246,51.662301,16.538372,88.2,2018-09-24,GLOBE Observer,2018-09-24T12:57:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/09/24/851213/original.jpg,,source:camera,,,,,,,https://data.globe.gov/system/photos/2018/09/24/851214/original.jpg,,source:camera,,,,https://data.globe.gov/system/photos/2018/09/24/851215/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT064246,51.662301,16.538372,88.2,2018-10-01,GLOBE Observer,2018-10-01T12:45:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/10/01/860654/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860655/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860656/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860657/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860658/original.jpg,,source:camera,https://data.globe.gov/system/photos/2018/10/01/860659/original.jpg,,source:camera
Boleslaw Prus Primary School No. 1 in Gora,33UXT064246,51.662301,16.538372,88.2,2018-10-01,GLOBE Observer,2018-10-01T12:49:00,,,,(none),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,https://data.globe.gov/system/photos/2018/10/01/860660/original.jpg,,source:app; compassData.horizon:1.357451392502142,https://data.globe.gov/system/photos/2018/10/01/860661/original.jpg,,source:app; compassData.horizon:0.6933221718965683,https://data.globe.gov/system/photos/2018/10/01/860662/original.jpg,,source:app; compassData.horizon:2.4224928766335694,https://data.globe.gov/system/photos/2018/10/01/860663/original.jpg,,source:app; compassData.horizon:2.716044264317972,https://data.globe.gov/system/photos/2018/10/01/860664/original.jpg,,source:app; compassData.horizon:88.0251857322971,https://data.globe.gov/system/photos/2018/10/01/860665/original.jpg,,source:app; compassData.horizon:-88.03614674218224
